Nom du produit,Marque,RAM,Capacité (mémoire),Couleur(s),Référence,Modèle de téléphone,Prix,Site web,Catégorie
Xiaomi Redmi Note 14 Pro+ 5G Smartphone de  8GO RAM 256GO ROM Violet,XIAOMI,,8GO RAM 256GO ROM,,,,"325,93",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
Smartphone Realme Note 60 Noir 4Go Ram 128Go,,,,,,,85,cdiscount.com,SMARTPHONE
"CUBOT King Kong 8 Smartphone 12Go+256Go - Batterie de 10600 mAh - Android 13-Écran 6.53"" HD+ Caméra 48MP+16MP- NFC/OTG-Noir",,6 Go + 6 Go extension de RAM virtuelle,256Go,Noir,,Kingkong 8,"145,99",cdiscount.com,SMARTPHONE
"Blackview WAVE 8 Smartphone 6.56"" 12Go RAM + 256Go ROM 5000mAh 13MP Caméra Téléphone portable 4G Double SIM Android 14 GPS - Bleu",BLACKVIEW,4Go RAM + jusqu’à 8Go d’extension,12 Go + 128 Go,Bleu,,WAVE 8,"99,99",cdiscount.com,SMARTPHONE
APPLE iPhone 16 128GB Pink,APPLE,,128 Go,Pink,MYEA3ZD/A,iPhone 16,890,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
SAMSUNG GALAXY A13 128GO BLEU,SAMSUNG,4 Go,,Bleu,,,170,cdiscount.com,SMARTPHONE
"Oukitel WP35 5G Smartphone Robuste 24Go (8+16) RAM /256Go ROM 6.6"" FHD+ 2.4K 11000 mAh 64MP Android 14 NFC GPS Double SIM - Vert",OUKITEL,8 Go + 16 Go de extension,24 Go + 256 Go,Vert,,,"249,99",cdiscount.com,SMARTPHONE
APPLE Iphone Xs Max 256Go Or - Reconditionné - Excellent état,APPLE,,256 Go,Or,MT552ZD/A,,309,cdiscount.com,SMARTPHONE
Samsung Galaxy A12 Dual 128Go Noir,SAMSUNG,,,,,,"126,99",cdiscount.com,SMARTPHONE
XIAOMI POCO X6 5G 12+256Go Noir,XIAOMI,,,,,,"234,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
"OUKITEL G1 Smartphone Robuste - 24Go+256Go 48MP+5MP+2MP 6,52"" 10600mAh IP68 Téléphone Android14 Double SIM 4G NFC/GPS - Vert",OUKITEL,6 Go + 18 Go d‘extension,24Go + 256Go,Vert,,OUKITEL G1,"149,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
"Smartphone Robuste  OUKITEL WP32 - 128 Go 20MP+5MP 5.93"" 6300mAh IP68 Téléphone portable Double SIM 4G - NFC/GPS - Noir",OUKITEL,4 Go + 8 Go d‘extension,12Go + 128Go,Noir,,OUKITEL WP32,"115,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
Smartphone HUAWEI P20 Pro 128 Go Bleu - Android 8.1 Oreo - Double caméra - Lecteur d'empreintes digitales,HUAWEI,,,,,,"83,99",cdiscount.com,SMARTPHONE
XIAOMI Redmi A3 3Go RAM 64Go ROM 4G Vert,XIAOMI,,,,,,"72,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
Samsung Galaxy S24 Ultra Smartphone 512 Go Gris,SAMSUNG,12Go,512 Go,Gris,SM-S928BZTHEUB,S24 Ultra,"849,9",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
"Cubot Kingkong X 5G Smartphone Robuste 32Go + 512 Go 6,58"" FHD+ 100MP Caméra 10200mAh Android 14 IP68 NFC GPS Double SIM - Noir",,16 Go RAM + jusqu'à 16 Go d'extension,512 Go,Noir,,Kingkong X,"303,66",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
APPLE iPhone 13 Pro 256 Go Graphite (2021) - Reconditionné - Excellent état,APPLE,,256 Go,Graphite,MLVE3F/A,,"438,44",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
"(2024)Téléphone Portable Debloqué 4G,  6.56""IPS , Android 12 , 4Go+64Go/SD 128Go, 8MP+16MP, 5435mAh,Dual SIM , GPS,WiFi-Blanc",,,,,,,"65,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
POCO X7 Pro Noir 8 GO + 256 GO,,,,,,,"284,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
"CUBOT Kingkong 9 Smartphone Robuste - 24Go + 512Go - 10600mAh - 100MP - Double Écran 6.58'' + 1.32"" - NFC GPS Dual SIM 4G Noir",,12 Go RAM + jusqu'à 12 Go d'extension,(12+12) Go RAM + 512 Go ROM,Noir,,Kingkong 9 (512Go),"249,77",cdiscount.com,SMARTPHONE
HONOR X8b 4G 8Go 256Go Vert Téléphone Snapdragon 680 6.7” AMOLED Caméra principale 108MP 4500 mAh Smartphone,HONOR,,,,,,"175,9",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
"DOOGEE N55 Smartphone 4G - 6.56"" - 128 Go - Android 14 - Double Sim - GPS -  Gris",DOOGEE,4Go RAM + jusqu'à 5Go d'extension,,,,N55,"86,99",cdiscount.com,SMARTPHONE
"Doogee N55 pro Smartphone 6.56"" 16 Go + 256 Go 5150mAh 13MP Caméra Téléphone portable 4G Android 14 Double Sim GPS - Noir",DOOGEE,6Go RAM + jusqu'à 10Go d'extension,16 Go + 256 Go,Noir,,N55 Pro,"107,99",cdiscount.com,SMARTPHONE
"Smartphone OUKITEL P1 -  4Go + 256 Go - 5150mAh - 6.7""  FHD+ 120Hz - 50MP+32MP - OTG/NFC/GPS - Noir",OUKITEL,4 Go + 12 Go d‘extension,16Go(4+12)RAM+256Go ROM,Noir,,OUKITEL P1,"147,99",cdiscount.com,SMARTPHONE
"Smartphone Google Pixel 9 Pro XL 6,8"" 5G Double nano SIM 256 Go Rose Qwartz",GOOGLE,,,,,,"1203,9",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
SAMSUNG Galaxy S22 Ultra 128Go 5G Noir - Reconditionné - Excellent état,SAMSUNG,RAM : 8/12Go LPDDR5,128 Go,Noir,908B128N2,Android,479,cdiscount.com,SMARTPHONE
XIAOMI Redmi Note 11 128Go 4G Gris,XIAOMI,LPDDR4X,128 Go,Gris,REDMINOTE11128G,,"102,99",cdiscount.com,SMARTPHONE
HUAWEI P30 Pro 128GO Orange - Reconditionné - Excellent état,HUAWEI,,128 Go,Orange,,,285,cdiscount.com,SMARTPHONE
APPLE iPhone 12 Pro Max 256Go Graphite - Reconditionné - Excellent état,APPLE,6 Go,,Gris,MGDC3F/A,,"490,08",cdiscount.com,SMARTPHONE
APPLE iPhone 12 mini 128Go Noir - Reconditionné - Etat correct,APPLE,,128 Go,Noir,MGE33F/A,,"237,9",cdiscount.com,SMARTPHONE
