Nom du produit,Marque,RAM,Capacité (mémoire),Couleur(s),Référence,Modèle de téléphone,Prix,Site web,Catégorie
XIAOMI REDMI NOTE 13 8/256G 4G Blue,XIAOMI,"RAM LPDDR5, Stockage UFS 3.1 RAM extensible jusqu’à 16Go Stockage extensible jusqu’à 1To",8Go + 256Go,Bleu,,Redmi 13,"168,09",cdiscount.com,SMARTPHONE
APPLE iPhone 13 Pro 128 Go Sierra Blue (2021) - Reconditionné - Excellent état,APPLE,,128 Go,Bleu,MLVD3F/A,,"405,81",cdiscount.com,SMARTPHONE
Samsung Galaxy S22  Smartphone 256 Go 5G Vert,SAMSUNG,RAM : 8/12Go LPDDR5,256 Go,Vert,S908B256V2,Samsung Galaxy S22 Ultra 5G,"449,37",cdiscount.com,SMARTPHONE
OUKITEL WP19 Téléphone Portable Incassable robuste 21000mAh 8 go + 256 go Vision nocturne caméra 64M 90Hz Helio G95,OUKITEL,8 Go,256 Go,,,WP19,"259,97",cdiscount.com,SMARTPHONE
DOOGEE Blade 10 Smartphone Robuste 9Go + 128Go 6.56'' Android 14 16MP 5150mAh IP68 Double SIM 4G GPS - Gris,DOOGEE,4Go RAM + jusqu'à 5Go d'extension,128 Go,Gris,,Blade 10,"119,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
APPLE iPhone 12 mini 128Go Blanc - Reconditionné - Etat correct,APPLE,,128 Go,Blanc,MGE43F/A,,"239,9",cdiscount.com,SMARTPHONE
SAMSUNG Galaxy S7 32 go Noir - Reconditionné - Etat correct,SAMSUNG,,32 Go,Noir,SM-G930FZKAXEF,,68,cdiscount.com,SMARTPHONE
"Doogee S200 Smartphone Robuste 32Go + 256Go 10100 mAh 33W Charge Rapide 100MP Caméra 6,72'' + 1.32"" IP68 Téléphone 5G NFC GPS -",DOOGEE,,,,,,"279,99",cdiscount.com,SMARTPHONE
"OUKITEL WP35 Téléphone - 24Go + 256Go - 64MP - 6,6"" - 11000mAh - IP68 - Smartphone Robuste Double SIM 5G - NFC - GPS - Noir",OUKITEL,8 Go + 16 Go d‘extension,24Go + 256Go,Brun,,OUKITEL WP35,"250,99",cdiscount.com,SMARTPHONE
"Smartphone durable avec écran XXL, processeur performant et résistance aux chocs et à l'eau.",CROSSCALL,,,,,,400,cdiscount.com,SMARTPHONE
SAMSUNG Galaxy A32 5G Blanc,SAMSUNG,4 Go,128 Go,blanc,A326 W,,"143,99",cdiscount.com,SMARTPHONE
"Blackview BV4800 Pro Smartphone Robuste 6.56"" Écran 12Go + 128Go 5180mAh  16MP IP68 Téléphone 4G Double SIM NFC GPS - Orange",BLACKVIEW,4Go RAM + jusqu'à 8Go d'extension,128 Go,Orange,,BV4800 Pro,"121,99",cdiscount.com,SMARTPHONE
Ulefone Smartphone Note 10P 3/128GB Vert - UF-N10P/GN,ULEFONE,,,,,,"99,99",cdiscount.com,SMARTPHONE
"XIAOMI Redmi 14C Smartphone 6+128Go Vert Écran 6,88"" 120Hz MediaTek Helio G81-Ultra AI Caméra 50MP 5160mAh Batterie",XIAOMI,,,,,,95,cdiscount.com,SMARTPHONE
iPhone 15 Plus 128GB Rose,APPLE,,128 Go,Pink,MU103ZD/A,Iphone 15 Plus,899,cdiscount.com,SMARTPHONE
Smartphone durable CROSSCALL CORE-S5,CROSSCALL,,,,,,"92,98",cdiscount.com,SMARTPHONE
TCL 50 Pro 5G 8 Go/512 Go Bleu (Midnight Blue) Double SIM T803D,TCL,,,,,,"232,2",cdiscount.com,SMARTPHONE
Xiaomi Poco F6 5G 8Go/256Go Noir (Black) Double SIM,XIAOMI,,,,,,299,cdiscount.com,SMARTPHONE
APPLE iPhone 16 Pro 128GB Desert Titanium (2024) - Reconditionné - Excellent état,APPLE,,128 Go,Desert Titanium,MYNF3ZD/A,iPhone 16 Pro,"1065,9",cdiscount.com,SMARTPHONE
Xiaomi Redmi Note 14 5G 8GB RAM 256GB ROM Noir,XIAOMI,,,,,,"228,88",cdiscount.com,SMARTPHONE
POCO X5 5G Black 6GB RAM 128GB ROM,XIAOMI,,,,,,174,cdiscount.com,SMARTPHONE
"OUKITEL C31 Smartphone 4G 6.517"" Écran 3Go RAM / 16Go ROM 13MP Double SIM 5150mAh GPS Téléphones Double SIM - Violet",OUKITEL,3Go,,Violet,,C31,"59,99",cdiscount.com,SMARTPHONE
"BLACKVIEW BV6200 Pro Smartphone - 12Go+128Go - 13000mAh - Android 13 - Caméra 13MP+8MP - 6.56""HD+ - NFC/OTG - Double SIM GPS - Vert",BLACKVIEW,4 Go RAM,12Go + 128Go,Vert,,BV6200 Pro,"139,99",cdiscount.com,SMARTPHONE
SAMSUNG Galaxy Note20 5G 256 Go Gris,SAMSUNG,8 Go - LPDDR5 SDRAM,256 Go,Gris,SM-N981BZAGEUB,Galaxy Note20,319,cdiscount.com,SMARTPHONE
"OUKITEL C53 6.6"" 8(4+4)Go + 64Go 4300mAh Téléphone portable Pas Cher Android 14 13MP+5MP Smartphone 4G Double Sim GPS - Noir",OUKITEL,4 Go + 4 Go d‘extension,8Go + 64Go,Noir,,OUKITEL C53,"71,45",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
XIAOMI - REDMI 12 - 256Go - 4G - Noir minuit,XIAOMI,"• RAM LPDDR4X, Stockage eMMC 5.1
• Stockage extensible jusqu’à 1TB",256Go,Noir,REDMI1282564GN,Redmi 12,"109,99",cdiscount.com,SMARTPHONE
SAMSUNG Galaxy Z Fold3 256Go Noir,SAMSUNG,12 Go,256 Go,Noir,F926256 N,Galaxy Z Fold3,576,cdiscount.com,SMARTPHONE
Oppo Find X8 - 16/512GB - Bronze,OPPO,,,,,,"1037,8",cdiscount.com,SMARTPHONE
APPLE iPhone 12 mini 256Go Noir - Reconditionné - Etat correct,APPLE,,256 Go,Noir,MGE93F/A,,"259,9",cdiscount.com,SMARTPHONE
DOOGEE S Cyber Smartphone Robuste 20Go + 256Go 6.58'' Android 14 50MP 10800mAh IP68 Double SIM 4G NFC GPS - Rouge,DOOGEE,8Go RAM + jusqu'à 12Go d'extension,256 Go,Rouge,,S Cyber,"169,99",cdiscount.com,SMARTPHONE
"DOOGEE S118 Smartphone Robuste 20Go + 512Go 6.58"" 10800mAh 33W Charge Rapide 50MP IP68 Téléphone Double SIM 4G NFC GPS - Rouge",DOOGEE,8 Go RAM + 12 Go d'extension RAM,20 Go + 512 Go,Rouge,,S118,"239,99",cdiscount.com,SMARTPHONE
Samsung Galaxy Note20 4G 256 Go Gris,SAMSUNG,8 Go - LPDDR5 SDRAM,256 Go,Gris,SM-N980FZAGEUB,,282,cdiscount.com,SMARTPHONE
SAMSUNG Galaxy A14 5G Lime 64 Go,SAMSUNG,4 Go,64 Go,Lime,SM-A146PLGDEUB,A14 5G,"108,39",cdiscount.com,SMARTPHONE
Xiaomi Redmi 10A 3Go 64Go Argent Smartphone 4G,XIAOMI,3 Go,,,,,"84,99",cdiscount.com,SMARTPHONE
APPLE iPhone 12 mini 128Go Rouge - Reconditionné - Excellent état,APPLE,,128 Go,Rouge,MGE53F/A,,"232,98",cdiscount.com,SMARTPHONE
Xiaomi Redmi Note 14 Pro+ 5G 8GB RAM 256GB ROM Bleu,XIAOMI,,8+256Go,,,,"323,98",cdiscount.com,SMARTPHONE
"Blackview WAVE 8 Téléphone Portable - 12Go (4+8) RAM /128Go ROM - 6.56"" - 13MP - 5000mAH - Android 14 GPS Double SIM 4G - Violet",BLACKVIEW,4 Go RAM + jusqu'à 8 Go d'extension,12 Go + 128 Go,Violet,,WAVE 8,"88,99",cdiscount.com,SMARTPHONE
XIAOMI - Redmi Note 14 4G - 8 Go + 256 Go - Midnight Black,XIAOMI,8 Go,"256 Go, extensible jusqu’à 1To via micro-SD",Noir minuit,RN148256N,Redmi Note 14 4G,"166,99",cdiscount.com,SMARTPHONE
"Smartphone Pas Cher - OUKITEL C57S - 64Go - 4300mAh - 6.52""HD - Android 14 - 13MP+5MP - GPS - OTG - Face ID - Noir",OUKITEL,2Go+6Go d'extension,8(2+6)Go RAM + 64Go ROM,Noir,,OUKITEL C57S,"71,55",cdiscount.com,SMARTPHONE
"Oukitel C51 Smartphone 18Go (6+12) RAM /128Go ROM, Écran 6.8"" HD+ 5150mAh 13MP Android 13 Téléphone Portable GPS Double SIM - Noir",OUKITEL,6 Go + 12 Go de extension,128 Go,Noir,,,"99,99",cdiscount.com,SMARTPHONE
"BLACKVIEW WAVE 8C Smartphone 6.56"" 6Go + 64 Go/jusqu'à 1To 4700mAh Android 14 13MP Téléphone portable 4G Double Sim GPS - Noir",BLACKVIEW,2Go RAM + jusqu'à 4Go d'extension,64 Go,Noir,,WAVE 8C,"72,99",cdiscount.com,SMARTPHONE
"Smartphone Xiaomi Redmi Note 11 6Go +128Go 6,43"" FHD+ Snapdragon 680 Quad Camera Gris",XIAOMI,6 Go,,,,,"114,99",cdiscount.com,SMARTPHONE
"Xiaomi 13T Vert 8 GO + 256 GO, MediaTek Dimensity 8200-Ultra, Écran AMOLED FHD+ de 6,67"", Caméra professionnelle Leica",XIAOMI,,,,,,369,cdiscount.com,SMARTPHONE
SAMSUNG Galaxy S7 Edge  32 Go Or,SAMSUNG,4 Go,32 Go,Or,SM-G935FZWAXEF,,"139,99",cdiscount.com,SMARTPHONE
"AYNEFY Téléphone à écran 5 LANDVO mate40 pro Smartphone Double Carte Double Veille Téléphone à Écran HD 5,45 po 1+8GB(Noir )",,,,,,,"69,29",cdiscount.com,SMARTPHONE
"Smartphone Honor 50 5G - 128 Go - Vert - Écran OLED 6,57 pouces - Caméra 108 MP - Charge 66 W",HONOR,,,,,,"146,55",cdiscount.com,SMARTPHONE
Redmi Note 14 Pro+ 5G Noir 8 GO + 256 GO,XIAOMI,,,,,,"318,98",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
APPLE iPhone 13 256 Go Pink (2021) - Reconditionné - Excellent état,APPLE,,256 Go,Rose,MLQ83F/A,,"359,99",cdiscount.com,SMARTPHONE
APPLE iPhone 16 256GB Black,APPLE,,256 Go,Black,MYEE3ZD/A,iPhone 16,1044,cdiscount.com,SMARTPHONE
SAMSUNG Galaxy S10e 128 go Noir - Reconditionné - Excellent état,SAMSUNG,6 Go - LPDDR4X SDRAM,128 Go,Noir,,,"132,47",cdiscount.com,SMARTPHONE
APPLE iPhone 13 Pro 256 Go Sierra Blue (2021) - Reconditionné - Excellent état,APPLE,,256 Go,Bleu,MLVP3F/A,,"429,13",cdiscount.com,SMARTPHONE
"Smartphone Robuste 5G BLACKVIEW BL9000 Téléphone Portable 24Go+512Go, 8800mAh(120W) Écran 6.78""FHD + 2.4K FHD +,50MP+13MP, NFC",BLACKVIEW,24Go(12+12),24Go + 512Go,Noir,,SMARTPHONE BLACKVIEW BL9000,"369,99",cdiscount.com,SMARTPHONE
XIAOMI Redmi 14C 4Go+128 Go Smartphone 4G Bleu,XIAOMI,,,,,,"94,88",cdiscount.com,SMARTPHONE
Moto G84 5g 12+256 Viva Magenta,MOTOROLA,,,,,,"233,75",cdiscount.com,SMARTPHONE
APPLE iPhone 16 Pro 256GB Desert Titanium,APPLE,,256 Go,Desert Titanium,MYNK3ZD/A,iPhone 16 Pro,1279,cdiscount.com,SMARTPHONE
Telephone portable DOOGEE N50S Smartphone pas cher - 9Go Ram 128Go - 6.52 pouce HD+ 4200mAh - Android 13 déblocage du visage - Rose,DOOGEE,9Go (4Go + jusqu'à 5go RAM étendue),9 Go + 128 Go,Rose,,N50S,"76,99",cdiscount.com,SMARTPHONE
APPLE iPhone 12 64Go Noir (2020) - Reconditionné - Etat correct,APPLE,,64 Go,Noir,MGJ53F/A,,259,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
